company_name,member_type,address,registration,member_id,profile_url,source,scraped_date
DREAMVISION DESIGNER PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7461,https://www.scal.com.sg/memberlisting-details/7461-dreamvision-designer-pte-ltd,SCAL Member Directory,2026-01-14
D'SONS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4671,https://www.scal.com.sg/memberlisting-details/4671-dsons-pte-ltd,SCAL Member Directory,2026-01-14
DT CONSTRUCTION GROUP PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3451,https://www.scal.com.sg/memberlisting-details/3451-dt-construction-group-pte-ltd,SCAL Member Directory,2026-01-14
DUN HUANG RENOVATION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4204,https://www.scal.com.sg/memberlisting-details/4204-dun-huang-renovation-pte-ltd,SCAL Member Directory,2026-01-14
DURABLE AIR-CON INSTALLATION & SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6058,https://www.scal.com.sg/memberlisting-details/6058-durable-air-con-installation-services-pte-ltd,SCAL Member Directory,2026-01-14
DURASLIDE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5734,https://www.scal.com.sg/memberlisting-details/5734-duraslide-pte-ltd,SCAL Member Directory,2026-01-14
DW CONTRACTS & MAINTENANCE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7495,https://www.scal.com.sg/memberlisting-details/7495-dw-contracts-maintenance-pte-ltd,SCAL Member Directory,2026-01-14
DYNAMIC CONST & ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6043,https://www.scal.com.sg/memberlisting-details/6043-dynamic-const-engineering-pte-ltd,SCAL Member Directory,2026-01-14
DYNAMICWERKZ PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5754,https://www.scal.com.sg/memberlisting-details/5754-dynamicwerkz-pte-ltd,SCAL Member Directory,2026-01-14
DYNTEK PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6873,https://www.scal.com.sg/memberlisting-details/6873-dyntek-pte-ltd,SCAL Member Directory,2026-01-14
E & S CONTRACTS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6144,https://www.scal.com.sg/memberlisting-details/6144-e-s-contracts-pte-ltd,SCAL Member Directory,2026-01-14
E C STONE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4741,https://www.scal.com.sg/memberlisting-details/4741-e-c-stone-pte-ltd,SCAL Member Directory,2026-01-14
E COMBI PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4207,https://www.scal.com.sg/memberlisting-details/4207-e-combi-pte-ltd,SCAL Member Directory,2026-01-14
E INTERIOR 69,SLOTS,"10 Tannery Lane, Singapore 347773",,4208,https://www.scal.com.sg/memberlisting-details/4208-e-interior-69,SCAL Member Directory,2026-01-14
E N L ENGINEERING,SLOTS,"10 Tannery Lane, Singapore 347773",,4742,https://www.scal.com.sg/memberlisting-details/4742-e-n-l-engineering,SCAL Member Directory,2026-01-14
E&S PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5967,https://www.scal.com.sg/memberlisting-details/5967-es-pte-ltd,SCAL Member Directory,2026-01-14
EA ELECTRICAL & AIR-CONDITIONING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5547,https://www.scal.com.sg/memberlisting-details/5547-ea-electrical-air-conditioning-pte-ltd,SCAL Member Directory,2026-01-14
EAC ELECTRICAL ENGINEERING,SLOTS,"10 Tannery Lane, Singapore 347773",,4209,https://www.scal.com.sg/memberlisting-details/4209-eac-electrical-engineering,SCAL Member Directory,2026-01-14
EAM ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7801,https://www.scal.com.sg/memberlisting-details/7801-eam-engineering-pte-ltd,SCAL Member Directory,2026-01-14
EARTH ARTS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4743,https://www.scal.com.sg/memberlisting-details/4743-earth-arts-pte-ltd,SCAL Member Directory,2026-01-14
EARTHERO SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7720,https://www.scal.com.sg/memberlisting-details/7720-earthero-services-pte-ltd,SCAL Member Directory,2026-01-14
EARTHWORK CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4210,https://www.scal.com.sg/memberlisting-details/4210-earthwork-construction-pte-ltd,SCAL Member Directory,2026-01-14
EASE CREATIVE DESIGN 'N' CONTRACTS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4211,https://www.scal.com.sg/memberlisting-details/4211-ease-creative-design-n-contracts-pte-ltd,SCAL Member Directory,2026-01-14
EASTCON ENGINEERING CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4744,https://www.scal.com.sg/memberlisting-details/4744-eastcon-engineering-construction-pte-ltd,SCAL Member Directory,2026-01-14
EASTERN FURNITURE & RENOVATION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4212,https://www.scal.com.sg/memberlisting-details/4212-eastern-furniture-renovation-pte-ltd,SCAL Member Directory,2026-01-14
EASTERN-RISE MECHANICAL PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4745,https://www.scal.com.sg/memberlisting-details/4745-eastern-rise-mechanical-pte-ltd,SCAL Member Directory,2026-01-14
EATONS INTERIORS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4746,https://www.scal.com.sg/memberlisting-details/4746-eatons-interiors-pte-ltd,SCAL Member Directory,2026-01-14
EC AIRCON SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7758,https://www.scal.com.sg/memberlisting-details/7758-ec-aircon-services-pte-ltd,SCAL Member Directory,2026-01-14
E'CAPS RENOVATION & CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5522,https://www.scal.com.sg/memberlisting-details/5522-ecaps-renovation-construction-pte-ltd,SCAL Member Directory,2026-01-14
ECHAN CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4873,https://www.scal.com.sg/memberlisting-details/4873-echan-construction-pte-ltd,SCAL Member Directory,2026-01-14
ECLAT ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4473,https://www.scal.com.sg/memberlisting-details/4473-eclat-engineering-pte-ltd,SCAL Member Directory,2026-01-14
ECO & SONS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4672,https://www.scal.com.sg/memberlisting-details/4672-eco-sons-pte-ltd,SCAL Member Directory,2026-01-14
ECO2 BUILDER PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5579,https://www.scal.com.sg/memberlisting-details/5579-eco2-builder-pte-ltd,SCAL Member Directory,2026-01-14
ECOHOME BUILDERS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4419,https://www.scal.com.sg/memberlisting-details/4419-ecohome-builders-pte-ltd,SCAL Member Directory,2026-01-14
ECOHOME PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6560,https://www.scal.com.sg/memberlisting-details/6560-ecohome-pte-ltd,SCAL Member Directory,2026-01-14
ECONO GREEN PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3766,https://www.scal.com.sg/memberlisting-details/3766-econo-green-pte-ltd,SCAL Member Directory,2026-01-14
ECOOL AIR BREEZE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6140,https://www.scal.com.sg/memberlisting-details/6140-ecool-air-breeze-pte-ltd,SCAL Member Directory,2026-01-14
ECOVOLT PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7424,https://www.scal.com.sg/memberlisting-details/7424-ecovolt-pte-ltd,SCAL Member Directory,2026-01-14
ED. ZUBLIN AG - SINGAPORE BRANCH,SLOTS,"10 Tannery Lane, Singapore 347773",,23,https://www.scal.com.sg/memberlisting-details/23-ed-zublin-ag---singapore-branch,SCAL Member Directory,2026-01-14
E-DESIGN ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4218,https://www.scal.com.sg/memberlisting-details/4218-e-design-engineering-pte-ltd,SCAL Member Directory,2026-01-14
EDGE CREATIONS ID PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6816,https://www.scal.com.sg/memberlisting-details/6816-edge-creations-id-pte-ltd,SCAL Member Directory,2026-01-14
EDIPRO ENGINEERING AND CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7194,https://www.scal.com.sg/memberlisting-details/7194-edipro-engineering-and-construction-pte-ltd,SCAL Member Directory,2026-01-14
EDIPRO SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,4673,https://www.scal.com.sg/memberlisting-details/4673-edipro-services,SCAL Member Directory,2026-01-14
EE HUP CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4874,https://www.scal.com.sg/memberlisting-details/4874-ee-hup-construction-pte-ltd,SCAL Member Directory,2026-01-14
EE NENG CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7069,https://www.scal.com.sg/memberlisting-details/7069-ee-neng-construction-pte-ltd,SCAL Member Directory,2026-01-14
EE RENO & CONTRACT,SLOTS,"10 Tannery Lane, Singapore 347773",,5476,https://www.scal.com.sg/memberlisting-details/5476-ee-reno-contract,SCAL Member Directory,2026-01-14
EEONG ELECTRICAL ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4565,https://www.scal.com.sg/memberlisting-details/4565-eeong-electrical-engineering-pte-ltd,SCAL Member Directory,2026-01-14
EFFICIENCY ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5494,https://www.scal.com.sg/memberlisting-details/5494-efficiency-engineering-pte-ltd,SCAL Member Directory,2026-01-14
EGNER BUILDING TECHNOLOGIES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6069,https://www.scal.com.sg/memberlisting-details/6069-egner-building-technologies-pte-ltd,SCAL Member Directory,2026-01-14
EHUB HOLDINGS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7330,https://www.scal.com.sg/memberlisting-details/7330-ehub-holdings-pte-ltd,SCAL Member Directory,2026-01-14
EICS TECHNOLOGY PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6963,https://www.scal.com.sg/memberlisting-details/6963-eics-technology-pte-ltd,SCAL Member Directory,2026-01-14
EJOINT PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5970,https://www.scal.com.sg/memberlisting-details/5970-ejoint-pte-ltd,SCAL Member Directory,2026-01-14
EL ARTE DESIGN PTE. LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7719,https://www.scal.com.sg/memberlisting-details/7719-el-arte-design-pte-ltd,SCAL Member Directory,2026-01-14
ELBAC ELECTRICAL ENGINEERING,SLOTS,"10 Tannery Lane, Singapore 347773",,4220,https://www.scal.com.sg/memberlisting-details/4220-elbac-electrical-engineering,SCAL Member Directory,2026-01-14
ELCON ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5173,https://www.scal.com.sg/memberlisting-details/5173-elcon-engineering-pte-ltd,SCAL Member Directory,2026-01-14
ELDRIC MARKETING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3367,https://www.scal.com.sg/memberlisting-details/3367-eldric-marketing-pte-ltd,SCAL Member Directory,2026-01-14
ELECTRICAL CHONG,SLOTS,"10 Tannery Lane, Singapore 347773",,6093,https://www.scal.com.sg/memberlisting-details/6093-electrical-chong,SCAL Member Directory,2026-01-14
ELECTROMECH TECHNOLOGIES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5814,https://www.scal.com.sg/memberlisting-details/5814-electromech-technologies-pte-ltd,SCAL Member Directory,2026-01-14
ELEMENT GEOTECHNICAL TESTING (S) PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,43,https://www.scal.com.sg/memberlisting-details/43-element-geotechnical-testing-s-pte-ltd,SCAL Member Directory,2026-01-14
ELIN ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4221,https://www.scal.com.sg/memberlisting-details/4221-elin-engineering-pte-ltd,SCAL Member Directory,2026-01-14
ELITE DECO PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4222,https://www.scal.com.sg/memberlisting-details/4222-elite-deco-pte-ltd,SCAL Member Directory,2026-01-14
ELLINGTON SUPPLIES & SERVICES LLP,SLOTS,"10 Tannery Lane, Singapore 347773",,4703,https://www.scal.com.sg/memberlisting-details/4703-ellington-supplies-services-llp,SCAL Member Directory,2026-01-14
ELMET ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4225,https://www.scal.com.sg/memberlisting-details/4225-elmet-engineering-pte-ltd,SCAL Member Directory,2026-01-14
ELTON ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4226,https://www.scal.com.sg/memberlisting-details/4226-elton-engineering-pte-ltd,SCAL Member Directory,2026-01-14
ELYSIAN DESIGN STUDIO PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6628,https://www.scal.com.sg/memberlisting-details/6628-elysian-design-studio-pte-ltd,SCAL Member Directory,2026-01-14
EMAXX PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6132,https://www.scal.com.sg/memberlisting-details/6132-emaxx-pte-ltd,SCAL Member Directory,2026-01-14
EMINENT ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3795,https://www.scal.com.sg/memberlisting-details/3795-eminent-engineering-pte-ltd,SCAL Member Directory,2026-01-14
EMMANUEL HOUSE,SLOTS,"10 Tannery Lane, Singapore 347773",,3796,https://www.scal.com.sg/memberlisting-details/3796-emmanuel-house,SCAL Member Directory,2026-01-14
EMPIRE ELECTRICAL ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6481,https://www.scal.com.sg/memberlisting-details/6481-empire-electrical-engineering-pte-ltd,SCAL Member Directory,2026-01-14
EMPIRE TECHNOLOGY PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4747,https://www.scal.com.sg/memberlisting-details/4747-empire-technology-pte-ltd,SCAL Member Directory,2026-01-14
ENCOMPASS CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3798,https://www.scal.com.sg/memberlisting-details/3798-encompass-construction-pte-ltd,SCAL Member Directory,2026-01-14
ENERCON CONCRETE CORE-CUT TECHNOLOGY PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7686,https://www.scal.com.sg/memberlisting-details/7686-enercon-concrete-core-cut-technology-pte-ltd,SCAL Member Directory,2026-01-14
ENERCON CONCRETE CORE-CUT TECHNOLOGY PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,7713,https://www.scal.com.sg/memberlisting-details/7713-enercon-concrete-core-cut-technology-pte-ltd,SCAL Member Directory,2026-01-14
ENERCON ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5776,https://www.scal.com.sg/memberlisting-details/5776-enercon-engineering-pte-ltd,SCAL Member Directory,2026-01-14
ENG ANN ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3799,https://www.scal.com.sg/memberlisting-details/3799-eng-ann-engineering-pte-ltd,SCAL Member Directory,2026-01-14
ENG CHIN HANG CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4875,https://www.scal.com.sg/memberlisting-details/4875-eng-chin-hang-construction-pte-ltd,SCAL Member Directory,2026-01-14
ENG CHIN HANG PLUMBING & SANITARY PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3800,https://www.scal.com.sg/memberlisting-details/3800-eng-chin-hang-plumbing-sanitary-pte-ltd,SCAL Member Directory,2026-01-14
ENG CHIN HANG TILING CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3801,https://www.scal.com.sg/memberlisting-details/3801-eng-chin-hang-tiling-construction-pte-ltd,SCAL Member Directory,2026-01-14
ENG CONSTRUCTION 2013 PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3802,https://www.scal.com.sg/memberlisting-details/3802-eng-construction-2013-pte-ltd,SCAL Member Directory,2026-01-14
ENG HOCK HENG CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3803,https://www.scal.com.sg/memberlisting-details/3803-eng-hock-heng-construction-pte-ltd,SCAL Member Directory,2026-01-14
ENG HOE SENG CHAN,SLOTS,"10 Tannery Lane, Singapore 347773",,3804,https://www.scal.com.sg/memberlisting-details/3804-eng-hoe-seng-chan,SCAL Member Directory,2026-01-14
ENG HUAT EQUIPMENT & TRADING,SLOTS,"10 Tannery Lane, Singapore 347773",,6169,https://www.scal.com.sg/memberlisting-details/6169-eng-huat-equipment-trading,SCAL Member Directory,2026-01-14
ENG HUAT HENG MACHINERY CONSTRUCTION,SLOTS,"10 Tannery Lane, Singapore 347773",,26,https://www.scal.com.sg/memberlisting-details/26-eng-huat-heng-machinery-construction,SCAL Member Directory,2026-01-14
ENG HUP ELECTRICAL & CONSTRUCTION,SLOTS,"10 Tannery Lane, Singapore 347773",,3805,https://www.scal.com.sg/memberlisting-details/3805-eng-hup-electrical-construction,SCAL Member Directory,2026-01-14
ENG LAM CONTRACTORS CO (PTE) LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,27,https://www.scal.com.sg/memberlisting-details/27-eng-lam-contractors-co-pte-ltd,SCAL Member Directory,2026-01-14
ENG LEE EQUIPMENT PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,28,https://www.scal.com.sg/memberlisting-details/28-eng-lee-equipment-pte-ltd,SCAL Member Directory,2026-01-14
ENG LEE LOGISTICS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7118,https://www.scal.com.sg/memberlisting-details/7118-eng-lee-logistics-pte-ltd,SCAL Member Directory,2026-01-14
ENG MENG METAL CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3806,https://www.scal.com.sg/memberlisting-details/3806-eng-meng-metal-construction-pte-ltd,SCAL Member Directory,2026-01-14
ENG SENG LEE CONSTRUCTION CO PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,30,https://www.scal.com.sg/memberlisting-details/30-eng-seng-lee-construction-co-pte-ltd,SCAL Member Directory,2026-01-14
ENG SENG PILING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3811,https://www.scal.com.sg/memberlisting-details/3811-eng-seng-piling-pte-ltd,SCAL Member Directory,2026-01-14
ENGG-TECH CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3813,https://www.scal.com.sg/memberlisting-details/3813-engg-tech-construction-pte-ltd,SCAL Member Directory,2026-01-14
ENGIE RCS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5536,https://www.scal.com.sg/memberlisting-details/5536-engie-rcs-pte-ltd,SCAL Member Directory,2026-01-14
ENGIE SERVICES SINGAPORE PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5692,https://www.scal.com.sg/memberlisting-details/5692-engie-services-singapore-pte-ltd,SCAL Member Directory,2026-01-14
ENGINEERING 35 PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6619,https://www.scal.com.sg/memberlisting-details/6619-engineering-35-pte-ltd,SCAL Member Directory,2026-01-14
ENGTHAI PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5873,https://www.scal.com.sg/memberlisting-details/5873-engthai-pte-ltd,SCAL Member Directory,2026-01-14
ENK SYSTEMS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4576,https://www.scal.com.sg/memberlisting-details/4576-enk-systems-pte-ltd,SCAL Member Directory,2026-01-14
ENLIGHTEN FURNITURE DECORATION COMPANY PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4876,https://www.scal.com.sg/memberlisting-details/4876-enlighten-furniture-decoration-company-pte-ltd,SCAL Member Directory,2026-01-14
ENOVA ELECTRICAL PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3814,https://www.scal.com.sg/memberlisting-details/3814-enova-electrical-pte-ltd,SCAL Member Directory,2026-01-14
ENTECH EQUIPMENT PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3815,https://www.scal.com.sg/memberlisting-details/3815-entech-equipment-pte-ltd,SCAL Member Directory,2026-01-14
ENVIRON CONSTRUCTION CO (PTE) LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,31,https://www.scal.com.sg/memberlisting-details/31-environ-construction-co-pte-ltd,SCAL Member Directory,2026-01-14
EPCC TROPICAL ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7826,https://www.scal.com.sg/memberlisting-details/7826-epcc-tropical-engineering-pte-ltd,SCAL Member Directory,2026-01-14
EPIC D'SIGN & INNOVATION,SLOTS,"10 Tannery Lane, Singapore 347773",,3817,https://www.scal.com.sg/memberlisting-details/3817-epic-dsign-innovation,SCAL Member Directory,2026-01-14
E-POWER TESTING SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6138,https://www.scal.com.sg/memberlisting-details/6138-e-power-testing-services-pte-ltd,SCAL Member Directory,2026-01-14
EPS SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5466,https://www.scal.com.sg/memberlisting-details/5466-eps-services-pte-ltd,SCAL Member Directory,2026-01-14
ERECT GROUP (SINGAPORE) PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4877,https://www.scal.com.sg/memberlisting-details/4877-erect-group-singapore-pte-ltd,SCAL Member Directory,2026-01-14
ERICH BUILDERS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5214,https://www.scal.com.sg/memberlisting-details/5214-erich-builders-pte-ltd,SCAL Member Directory,2026-01-14
ERST ASIA PACIFIC PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7090,https://www.scal.com.sg/memberlisting-details/7090-erst-asia-pacific-pte-ltd,SCAL Member Directory,2026-01-14
ERWIN GARDEN MAINTENANCE & LANDSCAPING CONSTRUCTION,SLOTS,"10 Tannery Lane, Singapore 347773",,3499,https://www.scal.com.sg/memberlisting-details/3499-erwin-garden-maintenance-landscaping-construction,SCAL Member Directory,2026-01-14
ESAJ PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3818,https://www.scal.com.sg/memberlisting-details/3818-esaj-pte-ltd,SCAL Member Directory,2026-01-14
ESAN ELECTRICAL & PLUMBING ENGINEERING,SLOTS,"10 Tannery Lane, Singapore 347773",,3819,https://www.scal.com.sg/memberlisting-details/3819-esan-electrical-plumbing-engineering,SCAL Member Directory,2026-01-14
ESMEGEN GROUP PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7829,https://www.scal.com.sg/memberlisting-details/7829-esmegen-group-pte-ltd,SCAL Member Directory,2026-01-14
ESPERTO COATINGS,SLOTS,"10 Tannery Lane, Singapore 347773",,3820,https://www.scal.com.sg/memberlisting-details/3820-esperto-coatings,SCAL Member Directory,2026-01-14
ESPERTO PAINTWORKS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,7737,https://www.scal.com.sg/memberlisting-details/7737-esperto-paintworks-pte-ltd,SCAL Member Directory,2026-01-14
ESPRO PAINT AND DESIGN PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3821,https://www.scal.com.sg/memberlisting-details/3821-espro-paint-and-design-pte-ltd,SCAL Member Directory,2026-01-14
ESSEN EQUIP PTE. LTD.,SLOTS,"10 Tannery Lane, Singapore 347773",,7880,https://www.scal.com.sg/memberlisting-details/7880-essen-equip-pte-ltd,SCAL Member Directory,2026-01-14
ETAX ENTERPRISE,SLOTS,"10 Tannery Lane, Singapore 347773",,3822,https://www.scal.com.sg/memberlisting-details/3822-etax-enterprise,SCAL Member Directory,2026-01-14
EU MECH RENOVATION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3824,https://www.scal.com.sg/memberlisting-details/3824-eu-mech-renovation-pte-ltd,SCAL Member Directory,2026-01-14
EURASIA INTERIOR PRODUCTS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6299,https://www.scal.com.sg/memberlisting-details/6299-eurasia-interior-products-pte-ltd,SCAL Member Directory,2026-01-14
EUREKA CONTRACT SERVICES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3825,https://www.scal.com.sg/memberlisting-details/3825-eureka-contract-services-pte-ltd,SCAL Member Directory,2026-01-14
EUROSWIFT RETAIL CREATIONS PTE LTD_EXPIRED,SLOTS,"10 Tannery Lane, Singapore 347773",,6226,https://www.scal.com.sg/memberlisting-details/6226-euroswift-retail-creations-pte-ltdexpired,SCAL Member Directory,2026-01-14
EVAN LIM & CO PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,33,https://www.scal.com.sg/memberlisting-details/33-evan-lim-co-pte-ltd,SCAL Member Directory,2026-01-14
EVEREST E&C PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5703,https://www.scal.com.sg/memberlisting-details/5703-everest-ec-pte-ltd,SCAL Member Directory,2026-01-14
EVERFORTUNE CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4878,https://www.scal.com.sg/memberlisting-details/4878-everfortune-construction-pte-ltd,SCAL Member Directory,2026-01-14
EVERGREEN 96 DESIGN CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3828,https://www.scal.com.sg/memberlisting-details/3828-evergreen-96-design-construction-pte-ltd,SCAL Member Directory,2026-01-14
EVERGREEN CONSUMERS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3829,https://www.scal.com.sg/memberlisting-details/3829-evergreen-consumers-pte-ltd,SCAL Member Directory,2026-01-14
EVERGREEN ID SOLUTIONS,SLOTS,"10 Tannery Lane, Singapore 347773",,3830,https://www.scal.com.sg/memberlisting-details/3830-evergreen-id-solutions,SCAL Member Directory,2026-01-14
EVERLUCK ELECTRICAL SERVICES,SLOTS,"10 Tannery Lane, Singapore 347773",,7405,https://www.scal.com.sg/memberlisting-details/7405-everluck-electrical-services,SCAL Member Directory,2026-01-14
EVERSENDAI ENGINEERING PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,34,https://www.scal.com.sg/memberlisting-details/34-eversendai-engineering-pte-ltd,SCAL Member Directory,2026-01-14
EVERSHINE PROJECTS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,4748,https://www.scal.com.sg/memberlisting-details/4748-evershine-projects-pte-ltd,SCAL Member Directory,2026-01-14
EVERSOS CONSTRUCTION PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3831,https://www.scal.com.sg/memberlisting-details/3831-eversos-construction-pte-ltd,SCAL Member Directory,2026-01-14
EVOLVE INTERIORS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,6315,https://www.scal.com.sg/memberlisting-details/6315-evolve-interiors-pte-ltd,SCAL Member Directory,2026-01-14
EWE TECHNOLOGIES PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,5453,https://www.scal.com.sg/memberlisting-details/5453-ewe-technologies-pte-ltd,SCAL Member Directory,2026-01-14
EWINS PTE LTD,SLOTS,"10 Tannery Lane, Singapore 347773",,3832,https://www.scal.com.sg/memberlisting-details/3832-ewins-pte-ltd,SCAL Member Directory,2026-01-14
